OBJECTID,MES,SEMBRADO,PREPARADO,SV,POINT_X,POINT_Y,B3,B4,B8,B11,NDVI,NDMI,STATUS,HUMEDAD,TEMPERATUR,HUM_ORD,TEMP_ORD,MES_ORD,STATUS_ORD
212,MARZO,1,0,0,-100.2704226,20.70599414,950.3333333,723,3395.5,2167.333333,0.640489,0.21795,SEMBRADO,BAJA,MEDIA,1,2,3,3
213,MARZO,1,0,0,-100.2720287,20.70498287,920.5,755.5,3534.666667,1910.333333,0.648365,0.299575,SEMBRADO,BAJA,MEDIA,1,2,3,3
214,MARZO,1,0,0,-100.270601,20.70468544,870.3333333,705.1666667,3319.833333,1706.333333,0.649285,0.32088,SEMBRADO,BAJA,MEDIA,1,2,3,3
215,MARZO,1,0,0,-100.2782748,20.69861781,1014.333333,966.5,2938.166667,2330.666667,0.496042,0.111181,SEMBRADO,BAJA,MEDIA,1,2,3,3
216,MARZO,1,0,0,-100.2776799,20.69980754,1028.166667,1022.166667,2861,2448.333333,0.465656,0.0745374,SEMBRADO,BAJA,MEDIA,1,2,3,3
217,MARZO,1,0,0,-100.2109717,20.7591513,944.8333333,747.8333333,3728.916667,1611.5,0.665851,0.397861,SEMBRADO,BAJA,MEDIA,1,2,3,3
218,MARZO,1,0,0,-100.2344808,20.63370612,800.3333333,532.6666667,4372.333333,1240.666667,0.781972,0.55734,SEMBRADO,BAJA,MEDIA,1,2,3,3
219,MARZO,1,0,0,-100.2339097,20.61333793,830.6666667,502.6666667,5365.833333,1684.833333,0.828028,0.522211,SEMBRADO,BAJA,MEDIA,1,2,3,3
220,MARZO,1,0,0,-100.2332435,20.61086329,828,523.3333333,5061.666667,1597,0.811947,0.520376,SEMBRADO,BAJA,MEDIA,1,2,3,3
221,MARZO,1,0,0,-100.216968,20.62047631,873.9,551.2222222,3862.444444,1470.818182,0.748984,0.4581,SEMBRADO,BAJA,MEDIA,1,2,3,3
222,MARZO,0,1,0,-100.2164921,20.61781132,981.5454545,1031.363636,1293.727273,1932.090909,0.112623,-0.19769,PREPARADO,BAJA,MEDIA,1,2,3,2
1111,ABRIL,0,1,0,-100.2755291,20.74969194,1466.6,1703.6,2120.1,2670.9,0.110446,-0.10547,PREPARADO,BAJA,ALTA,1,1,4,2
1112,ABRIL,1,0,0,-100.2948623,20.71764437,1703.6,1730.6,2833.1,2117.3,0.300795,0.111112,SEMBRADO,BAJA,ALTA,1,1,4,3
1113,ABRIL,1,0,0,-100.2989743,20.72357322,1329.9,1176.6,3782.4,1477.6,0.561454,0.433562,SEMBRADO,BAJA,ALTA,1,1,4,3
1114,ABRIL,1,0,0,-100.300402,20.71929019,1418.8,1356.4,3402.1,1802.8,0.450167,0.300569,SEMBRADO,BAJA,ALTA,1,1,4,3
1115,ABRIL,0,1,0,-100.3370076,20.74144773,1109.4,1239.6,1653.8,2153.4,0.139971,-0.105384,PREPARADO,BAJA,ALTA,1,1,4,2
1116,ABRIL,1,0,0,-100.3356371,20.74498837,1040.2,841.4,3910.8,1385.1,0.629876,0.473455,SEMBRADO,BAJA,ALTA,1,1,4,3
1117,ABRIL,1,0,0,-100.3351231,20.74641604,1060.2,843.6,4083.1,1350.3,0.643509,0.498597,SEMBRADO,BAJA,ALTA,1,1,4,3
1118,ABRIL,1,0,0,-100.3331243,20.74601629,1198.4,1286.2,2261,2188.2,0.239288,0.0102028,SEMBRADO,BAJA,ALTA,1,1,4,3
1119,ABRIL,0,1,0,-100.2613327,20.54501589,1233.6,1485.6,1979.4,2491.6,0.138961,-0.119168,PREPARADO,BAJA,ALTA,1,1,4,2
1120,ABRIL,0,0,1,-100.2606189,20.54858508,1365.6,1855.4,2936,3249,0.225788,-0.0506963,INACTIVO,BAJA,ALTA,1,1,4,1
1121,ABRIL,0,0,1,-100.2584773,20.54216053,1547.6,2038.8,3105.8,3211.6,0.207504,-0.0165387,INACTIVO,BAJA,ALTA,1,1,4,1
1122,ABRIL,0,1,0,-100.2342068,20.53906724,985.8571429,1021.285714,1397.571429,1915.714286,0.155218,-0.155972,PREPARADO,BAJA,ALTA,1,1,4,2
1123,ABRIL,0,0,1,-100.1961355,20.52479047,1271.6,1528.4,2639.2,2719,0.256261,-0.0114569,INACTIVO,BAJA,ALTA,1,1,4,1
1124,ABRIL,0,1,0,-100.198277,20.52633712,1128.6,1282.7,1725.4,2648.3,0.147236,-0.210425,PREPARADO,BAJA,ALTA,1,1,4,2
1125,ABRIL,0,1,0,-100.1999426,20.52526636,1123,1278.8,1709.9,2619.6,0.144386,-0.209666,PREPARADO,BAJA,ALTA,1,1,4,2
1126,ABRIL,1,0,0,-100.1838812,20.52693198,1695.4,2040.7,4014.2,2437.1,0.317949,0.233176,SEMBRADO,BAJA,ALTA,1,1,4,3
1127,ABRIL,1,0,0,-100.1975631,20.53680675,1089.8,815.5,4235.3,2420.3,0.650609,0.254304,SEMBRADO,BAJA,ALTA,1,1,4,3
1128,ABRIL,0,1,0,-100.2002995,20.55072659,1180.7,1337.1,1741,2412.7,0.130545,-0.162029,PREPARADO,BAJA,ALTA,1,1,4,2
1129,ABRIL,0,1,0,-100.2043446,20.56714488,1044.6,1140.9,1434.6,2030.2,0.113611,-0.170343,PREPARADO,BAJA,ALTA,1,1,4,2
1130,ABRIL,1,0,0,-100.2050584,20.56869152,1261.2,1561.9,2205,1982.3,0.154021,0.0163376,SEMBRADO,BAJA,ALTA,1,1,4,3
1131,ABRIL,1,0,0,-100.2447954,20.57690067,1167.8,1336.6,3638.8,2231.4,0.465703,0.241003,SEMBRADO,BAJA,ALTA,1,1,4,3
1132,ABRIL,1,0,0,-100.2442006,20.57797142,978.4,693,4460.4,2048,0.711086,0.355513,SEMBRADO,BAJA,ALTA,1,1,4,3
1133,ABRIL,0,0,1,-100.2453903,20.5855857,1489,1912,2714.2,2929.4,0.160643,-0.0228324,INACTIVO,BAJA,ALTA,1,1,4,1
1134,ABRIL,0,1,0,-100.2679634,20.64341868,1053.2,1100.2,1408.2,1951,0.123828,-0.170493,PREPARADO,BAJA,ALTA,1,1,4,2
1135,ABRIL,0,1,0,-100.266155,20.64541742,1148.4,1219.8,1508.4,1965,0.105612,-0.145955,PREPARADO,BAJA,ALTA,1,1,4,2
1136,ABRIL,0,0,1,-100.2596829,20.66959275,1983,2604.8,3664,3527.6,0.169338,0.0230377,INACTIVO,BAJA,ALTA,1,1,4,1
1137,ABRIL,0,0,1,-100.2584455,20.6724481,1889.8,2489,3527.8,3334,0.172471,0.0304162,INACTIVO,BAJA,ALTA,1,1,4,1
1138,ABRIL,1,0,0,-100.2196841,20.65558565,1076.6,986.6,3709.2,2452.8,0.556292,0.191157,SEMBRADO,BAJA,ALTA,1,1,4,3
1139,ABRIL,1,0,0,-100.2810147,20.66087996,990.2,915.2,1698,1429.8,0.270887,0.0652866,SEMBRADO,BAJA,ALTA,1,1,4,3
1140,ABRIL,1,0,0,-100.2817881,20.65992817,994.6,924,1719.2,1528,0.275596,0.0409346,SEMBRADO,BAJA,ALTA,1,1,4,3
1141,ABRIL,1,0,0,-100.2788137,20.65748922,1107.2,851,3489.6,1585.6,0.603027,0.373418,SEMBRADO,BAJA,ALTA,1,1,4,3
1142,ABRIL,1,0,0,-100.2339696,20.6817629,1067,884,3548.6,2124.4,0.588481,0.247734,SEMBRADO,BAJA,ALTA,1,1,4,3
1143,ABRIL,1,0,0,-100.22883,20.68182001,1019.6,778.4,4040.4,2180.6,0.67689,0.298511,SEMBRADO,BAJA,ALTA,1,1,4,3
1144,ABRIL,1,0,0,-100.2270216,20.67854587,1142.4,968,3760.2,2312,0.576353,0.227036,SEMBRADO,BAJA,ALTA,1,1,4,3
1145,ABRIL,1,0,0,-100.228592,20.67826033,1066.6,849.6,3867.2,2137.6,0.633515,0.281528,SEMBRADO,BAJA,ALTA,1,1,4,3
1146,ABRIL,0,1,0,-100.2450954,20.69629486,957.4,990.4,1200.4,1720.2,0.0967151,-0.176964,PREPARADO,BAJA,ALTA,1,1,4,2
1147,ABRIL,1,0,0,-100.3449107,20.74753908,1126,1050.4,3066.8,2425.9,0.485049,0.138002,SEMBRADO,BAJA,ALTA,1,1,4,3
1148,ABRIL,1,0,0,-100.3462242,20.74622561,1081.4,910.8,3475.4,2134.9,0.558249,0.233012,SEMBRADO,BAJA,ALTA,1,1,4,3
1149,ABRIL,1,0,0,-100.3562179,20.74508347,1031.2,943.2,2846.9,2281.7,0.488531,0.106342,SEMBRADO,BAJA,ALTA,1,1,4,3
1150,ABRIL,1,0,0,-100.3530199,20.74005805,1068.8,963.7,3055.8,2196.6,0.507632,0.177274,SEMBRADO,BAJA,ALTA,1,1,4,3
1151,ABRIL,1,0,0,-100.35519,20.73920145,1047.6,967.3,3109.2,2211.6,0.502765,0.158555,SEMBRADO,BAJA,ALTA,1,1,4,3
1152,ABRIL,1,0,0,-100.3614718,20.75770413,1007,872.2,3515.8,2071.9,0.565966,0.234665,SEMBRADO,BAJA,ALTA,1,1,4,3
1153,ABRIL,1,0,0,-100.3601012,20.76141609,894.8,731.6,2134.3,1499.9,0.472588,0.175737,SEMBRADO,BAJA,ALTA,1,1,4,3
1154,ABRIL,1,0,0,-100.2193639,20.75878196,1390.2,1297.4,3677.8,2301.4,0.503674,0.230096,SEMBRADO,BAJA,ALTA,1,1,4,3
1155,ABRIL,1,0,0,-100.2165085,20.75778259,1404.4,1295.4,3696.5,2425.2,0.502694,0.213575,SEMBRADO,BAJA,ALTA,1,1,4,3
1156,ABRIL,1,0,0,-100.2198636,20.75714013,1399.2,1266.1,3807.9,2247.2,0.528186,0.253231,SEMBRADO,BAJA,ALTA,1,1,4,3
1157,ABRIL,1,0,0,-100.1999118,20.76898985,1460.2,1349.6,2851.2,2115.4,0.420545,0.140425,SEMBRADO,BAJA,ALTA,1,1,4,3
1158,ABRIL,0,1,0,-100.1870627,20.7643499,1470.8,1573.1,1927.5,2149.2,0.129298,-0.101917,PREPARADO,BAJA,ALTA,1,1,4,2
1159,ABRIL,0,1,0,-100.1872769,20.76499235,1564.2,1687.5,2180.7,2346.7,0.156422,-0.0651461,PREPARADO,BAJA,ALTA,1,1,4,2
1160,ABRIL,1,0,0,-100.1912744,20.76574188,1618.6,1614.3,3240,2578.5,0.394257,0.111319,SEMBRADO,BAJA,ALTA,1,1,4,3
1161,ABRIL,1,0,0,-100.1950577,20.77016768,1692.7,1720.4,3165.3,2681.4,0.359806,0.0817995,SEMBRADO,BAJA,ALTA,1,1,4,3
1162,ABRIL,0,0,1,-100.2999621,20.76733378,1769,2291.4,2949.8,3519.5,0.123662,-0.0650023,INACTIVO,BAJA,ALTA,1,1,4,1
1163,ABRIL,0,1,0,-100.2953816,20.77114091,1098.7,1158.5,1420.2,1730.3,0.10584,-0.0938386,PREPARADO,BAJA,ALTA,1,1,4,2
1164,ABRIL,0,1,0,-100.3006164,20.78053979,1052.3,1075.6,1269,1702.1,0.0862923,-0.149535,PREPARADO,BAJA,ALTA,1,1,4,2
1165,ABRIL,0,0,1,-100.3025795,20.78065876,1358.1,1602.2,2100,2501.7,0.135546,-0.0718382,INACTIVO,BAJA,ALTA,1,1,4,1
1166,ABRIL,0,1,0,-100.3322633,20.78333565,1081.3,1193,1554,2113.9,0.132805,-0.150792,PREPARADO,BAJA,ALTA,1,1,4,2
1167,ABRIL,0,0,1,-100.3328581,20.78613152,1151,1341.1,1740.5,2255.8,0.130795,-0.125289,INACTIVO,BAJA,ALTA,1,1,4,1
1168,ABRIL,0,1,0,-100.3546302,20.7782793,812,759.5,794,1252.3,0.0197905,-0.209907,PREPARADO,BAJA,ALTA,1,1,4,2
1169,ABRIL,0,0,1,-100.3571841,20.77091487,1098.4,1229.2,1957.4,2210.2,0.227003,-0.0508536,INACTIVO,BAJA,ALTA,1,1,4,1
1170,ABRIL,0,0,1,-100.3572793,20.77281843,1202,1423.4,2078.2,2462.9,0.185242,-0.0771676,INACTIVO,BAJA,ALTA,1,1,4,1
1171,ABRIL,0,1,0,-100.3160908,20.76703634,1362,1647.6,2066.6,2504.5,0.113252,-0.087667,PREPARADO,BAJA,ALTA,1,1,4,2
1172,ABRIL,0,1,0,-100.2053051,20.77859011,1706,1946.8,2268.1,2596.5,0.0986679,-0.105425,PREPARADO,BAJA,ALTA,1,1,4,2
1173,ABRIL,0,0,1,-100.210559,20.76791109,1863.6,2275.8,2832.4,3478.3,0.112874,-0.0841357,INACTIVO,BAJA,ALTA,1,1,4,1
1174,ABRIL,0,0,1,-100.2171834,20.77019538,1727.4,1977.7,2450,3119.6,0.119538,-0.127208,INACTIVO,BAJA,ALTA,1,1,4,1
1175,ABRIL,0,0,1,-100.1857745,20.77373601,1747.6,2031.8,2534.4,2930.9,0.124813,-0.0822685,INACTIVO,BAJA,ALTA,1,1,4,1
1176,ABRIL,0,0,1,-100.317787,20.73357118,1702.9,2080.2,2690.7,3519.3,0.12845,-0.0998147,INACTIVO,BAJA,ALTA,1,1,4,1
1177,ABRIL,0,0,1,-100.3289229,20.73778283,1457.1,1777.9,2405.6,3350.9,0.147382,-0.131021,INACTIVO,BAJA,ALTA,1,1,4,1
1178,ABRIL,0,0,1,-100.3384169,20.73535578,1497.8,1846.8,2708.6,3103.5,0.18473,-0.0406893,INACTIVO,BAJA,ALTA,1,1,4,1
1179,ABRIL,0,1,0,-100.336561,20.73549854,1245.4,1496.3,2017.6,2381,0.142338,-0.0545672,PREPARADO,BAJA,ALTA,1,1,4,2
1180,ABRIL,0,0,1,-100.273529,20.72971645,1594.4,1883.4,2434.2,3071.8,0.138733,-0.113882,INACTIVO,BAJA,ALTA,1,1,4,1
1181,ABRIL,0,0,1,-100.2736004,20.73228627,1446,1708.6,2135.5,3051.7,0.117837,-0.17719,INACTIVO,BAJA,ALTA,1,1,4,1
1182,ABRIL,0,0,1,-100.2682466,20.71750982,2081.1,2391.4,3009.3,3121.1,0.137104,-0.0288389,INACTIVO,BAJA,ALTA,1,1,4,1
1183,ABRIL,0,0,1,-100.2247772,20.66592674,1448.2,1925.2,2488.6,3425.2,0.128121,-0.159508,INACTIVO,BAJA,ALTA,1,1,4,1
1184,ABRIL,0,0,1,-100.2139839,20.6623861,1695.6,2237.6,2848,3946.8,0.119893,-0.161873,INACTIVO,BAJA,ALTA,1,1,4,1
1185,ABRIL,0,1,0,-100.2095296,20.65810307,1334,1845.333333,2380.166667,3395,0.12647,-0.175796,PREPARADO,BAJA,ALTA,1,1,4,2
1186,ABRIL,0,0,1,-100.2112428,20.6429697,1894.428571,2507.285714,3194,4369,0.120395,-0.155652,INACTIVO,BAJA,ALTA,1,1,4,1
1187,ABRIL,0,0,1,-100.2402532,20.65450533,1633,2028.4,2543.2,3501.4,0.112601,-0.158002,INACTIVO,BAJA,ALTA,1,1,4,1
1188,ABRIL,0,0,1,-100.2428434,20.53646336,1352.8,1670.6,2324.2,3046,0.163601,-0.134447,INACTIVO,BAJA,ALTA,1,1,4,1
1189,ABRIL,0,0,1,-100.2448422,20.5371772,1475.4,1853.8,2572.6,3070,0.162419,-0.0882005,INACTIVO,BAJA,ALTA,1,1,4,1
1190,ABRIL,0,0,1,-100.2464126,20.54281652,1499.8,1853.8,2615.8,3279.2,0.170271,-0.112662,INACTIVO,BAJA,ALTA,1,1,4,1
1191,ABRIL,0,0,1,-100.2467338,20.5424596,1578.4,1958.8,2518.4,3338.4,0.124917,-0.140028,INACTIVO,BAJA,ALTA,1,1,4,1
1192,ABRIL,0,0,1,-100.2458772,20.54342329,1309.2,1565.2,2186,2886.6,0.165677,-0.138097,INACTIVO,BAJA,ALTA,1,1,4,1
1193,ABRIL,0,0,1,-100.2435216,20.54663556,1212.4,1365.8,1973,2479.4,0.181875,-0.113776,INACTIVO,BAJA,ALTA,1,1,4,1
1194,ABRIL,0,1,0,-100.2277814,20.5424596,869.6,868.6,1138.9,1763.6,0.134161,-0.214155,PREPARADO,BAJA,ALTA,1,1,4,2
1195,ABRIL,0,1,0,-100.3378255,20.73148982,1310.4,1511.1,1979.3,2357.4,0.131945,-0.0551328,PREPARADO,BAJA,ALTA,1,1,4,2
1196,ABRIL,0,1,0,-100.337421,20.7311091,1258.7,1435.4,1882.5,2307.1,0.132578,-0.0703004,PREPARADO,BAJA,ALTA,1,1,4,2
1197,ABRIL,1,0,0,-100.2702441,20.73430973,1256,1216,2818.4,1597.5,0.425205,0.277252,SEMBRADO,BAJA,ALTA,1,1,4,3
1198,ABRIL,1,0,0,-100.2716123,20.7362133,1363,1449.6,2683.8,1824.5,0.316782,0.189718,SEMBRADO,BAJA,ALTA,1,1,4,3
1199,ABRIL,1,0,0,-100.2696492,20.73728405,1266.6,1258.8,2780.4,1622.8,0.394197,0.264124,SEMBRADO,BAJA,ALTA,1,1,4,3
1200,ABRIL,1,0,0,-100.2703631,20.73579689,1267.2,1235.9,2742.8,1645.3,0.397917,0.249574,SEMBRADO,BAJA,ALTA,1,1,4,3
1201,ABRIL,1,0,0,-100.2678052,20.74257835,1300.4,1422.4,2802,1719.1,0.338876,0.245841,SEMBRADO,BAJA,ALTA,1,1,4,3
1202,ABRIL,1,0,0,-100.2693518,20.74257835,1241.1,1274.7,2776.2,1746.4,0.380285,0.231268,SEMBRADO,BAJA,ALTA,1,1,4,3
1203,ABRIL,1,0,0,-100.2713744,20.74537422,1283.2,1352.8,2942.6,1622.4,0.379933,0.291775,SEMBRADO,BAJA,ALTA,1,1,4,3
1204,ABRIL,1,0,0,-100.2707795,20.74686138,1246.9,1224,3361,1459.4,0.470733,0.392333,SEMBRADO,BAJA,ALTA,1,1,4,3
1205,ABRIL,1,0,0,-100.2990951,20.71848631,1609.2,1446,4469.2,1714.2,0.544374,0.448031,SEMBRADO,BAJA,ALTA,1,1,4,3
1206,ABRIL,1,0,0,-100.3065309,20.72306677,1295,1251.1,2723.3,2099.6,0.404035,0.135694,SEMBRADO,BAJA,ALTA,1,1,4,3
1207,ABRIL,0,0,1,-100.2713744,20.71134793,1982.1,2261.8,3070.1,3100.2,0.175803,-0.0262799,INACTIVO,BAJA,ALTA,1,1,4,1
1208,ABRIL,1,0,0,-100.2745866,20.71384636,2083,2428.4,3987.2,3129.2,0.286879,0.130731,SEMBRADO,BAJA,ALTA,1,1,4,3
1209,ABRIL,1,0,0,-100.2876737,20.71372739,1726.2,1604.7,4059.5,1524.1,0.538733,0.445479,SEMBRADO,BAJA,ALTA,1,1,4,3
1210,ABRIL,1,0,0,-100.2871383,20.71229971,1737.4,1566.8,4835.4,1539.2,0.588324,0.516326,SEMBRADO,BAJA,ALTA,1,1,4,3
1211,ABRIL,1,0,0,-100.2704226,20.70599414,1528.2,1333.2,3747.8,2187.6,0.536161,0.261501,SEMBRADO,BAJA,ALTA,1,1,4,3
1212,ABRIL,0,0,1,-100.2720287,20.70498287,1792.8,2037.8,2815.4,3122.2,0.170076,-0.0629758,INACTIVO,BAJA,ALTA,1,1,4,1
1213,ABRIL,0,0,1,-100.270601,20.70468544,1675.6,1890.4,2567.8,2931.4,0.15925,-0.0770301,INACTIVO,BAJA,ALTA,1,1,4,1
1214,ABRIL,1,0,0,-100.2782748,20.69861781,1448.6,1472.4,2994,2415.4,0.366737,0.104848,SEMBRADO,BAJA,ALTA,1,1,4,3
1215,ABRIL,1,0,0,-100.2776799,20.69980754,1424.4,1431.2,2930.8,2370.8,0.366862,0.10156,SEMBRADO,BAJA,ALTA,1,1,4,3
1216,ABRIL,1,0,0,-100.2109717,20.7591513,1502.4,1489,3280.2,1956.8,0.414535,0.251255,SEMBRADO,BAJA,ALTA,1,1,4,3
1217,ABRIL,0,0,1,-100.2344808,20.63370612,1519.4,2017.2,2961.4,3056.8,0.189739,-0.0157526,INACTIVO,BAJA,ALTA,1,1,4,1
1218,ABRIL,1,0,0,-100.2339097,20.61333793,1106.4,1037.8,4328.4,1973.4,0.616332,0.383652,SEMBRADO,BAJA,ALTA,1,1,4,3
1219,ABRIL,1,0,0,-100.2332435,20.61086329,1141.2,1140.2,4078.4,2045,0.574795,0.351053,SEMBRADO,BAJA,ALTA,1,1,4,3
1220,ABRIL,1,0,0,-100.216968,20.62047631,1067.285714,996,3470.571429,1547.285714,0.556704,0.386266,SEMBRADO,BAJA,ALTA,1,1,4,3
1221,ABRIL,0,1,0,-100.2164921,20.61781132,994.2857143,1043.714286,1287.285714,1913.857143,0.103806,-0.195994,PREPARADO,BAJA,ALTA,1,1,4,2
1222,MAYO,0,1,0,-100.2755291,20.74969194,1281.166667,1421.666667,2383.333333,2979.333333,0.256396,-0.102009,PREPARADO,BAJA,ALTA,1,1,5,2
1223,MAYO,1,0,0,-100.2948623,20.71764437,992.3333333,746.1666667,4604,1711.166667,0.719765,0.456542,SEMBRADO,BAJA,ALTA,1,1,5,3
1224,MAYO,1,0,0,-100.2989743,20.72357322,1003.25,817.5,4265.25,1729.166667,0.648219,0.401282,SEMBRADO,BAJA,ALTA,1,1,5,3
1225,MAYO,1,0,0,-100.300402,20.71929019,1072.666667,881.1666667,4252.166667,1920.166667,0.660539,0.391768,SEMBRADO,BAJA,ALTA,1,1,5,3
1226,MAYO,0,1,0,-100.3370076,20.74144773,1161.666667,1305.583333,1966.666667,2623.916667,0.204378,-0.139521,PREPARADO,BAJA,ALTA,1,1,5,2
1227,MAYO,0,1,0,-100.3356371,20.74498837,1153.666667,1308,1817.5,2736.5,0.162691,-0.201386,PREPARADO,BAJA,ALTA,1,1,5,2
1228,MAYO,0,1,0,-100.3351231,20.74641604,1152.5,1285.583333,1758.166667,2495.583333,0.154508,-0.173564,PREPARADO,BAJA,ALTA,1,1,5,2
1229,MAYO,0,1,0,-100.3331243,20.74601629,1171.666667,1314.166667,1885.5,2544.166667,0.177035,-0.150229,PREPARADO,BAJA,ALTA,1,1,5,2
1230,MAYO,0,1,0,-100.2613327,20.54501589,1103.833333,1219.166667,1592.333333,2286.333333,0.133585,-0.179297,PREPARADO,BAJA,ALTA,1,1,5,2
1231,MAYO,0,1,0,-100.2606189,20.54858508,1046.166667,1152.333333,1445.5,2197.5,0.112665,-0.207029,PREPARADO,BAJA,ALTA,1,1,5,2
1232,MAYO,0,1,0,-100.2584773,20.54216053,1328,1656.833333,2319.333333,2823.333333,0.158933,-0.101824,PREPARADO,BAJA,ALTA,1,1,5,2
1233,MAYO,1,0,0,-100.2342068,20.53906724,998.8181818,800.7272727,2716.090909,1863.727273,0.531723,0.176964,SEMBRADO,BAJA,ALTA,1,1,5,3
1234,MAYO,0,1,0,-100.1961355,20.52479047,1153.75,1286.583333,1797.333333,2668.166667,0.166067,-0.195118,PREPARADO,BAJA,ALTA,1,1,5,2
1235,MAYO,0,1,0,-100.198277,20.52633712,1106.416667,1166.833333,1842.666667,2491.083333,0.22084,-0.150465,PREPARADO,BAJA,ALTA,1,1,5,2
1236,MAYO,0,1,0,-100.1999426,20.52526636,1103.75,1132.75,1958.666667,2487.5,0.264226,-0.120382,PREPARADO,BAJA,ALTA,1,1,5,2
1237,MAYO,0,1,0,-100.1838812,20.52693198,1213.666667,1356.416667,1724.25,2444.416667,0.120008,-0.172663,PREPARADO,BAJA,ALTA,1,1,5,2
1238,MAYO,1,0,0,-100.1975631,20.53680675,1127.833333,952.1666667,3905.166667,2589.75,0.580132,0.184849,SEMBRADO,BAJA,ALTA,1,1,5,3
1239,MAYO,0,1,0,-100.2002995,20.55072659,1133,1165.5,1906.75,2353.833333,0.241106,-0.10526,PREPARADO,BAJA,ALTA,1,1,5,2
1240,MAYO,0,1,0,-100.2043446,20.56714488,1104.083333,1174.25,1603.583333,2193.833333,0.156714,-0.153917,PREPARADO,BAJA,ALTA,1,1,5,2
1241,MAYO,0,1,0,-100.2050584,20.56869152,1129.5,1209.75,1601.583333,2184,0.138335,-0.15623,PREPARADO,BAJA,ALTA,1,1,5,2
1242,MAYO,0,1,0,-100.2447954,20.57690067,1128,1356.166667,1905.666667,2641.333333,0.159662,-0.177725,PREPARADO,BAJA,ALTA,1,1,5,2
1243,MAYO,1,0,0,-100.2442006,20.57797142,1060.5,844.6666667,3914.5,2442.666667,0.636082,0.227248,SEMBRADO,BAJA,ALTA,1,1,5,3
1244,MAYO,0,1,0,-100.2453903,20.5855857,1148,1297,1807,2547,0.164377,-0.170214,PREPARADO,BAJA,ALTA,1,1,5,2
1245,MAYO,1,0,0,-100.2679634,20.64341868,889,701,2531.833333,1581.333333,0.542348,0.211977,SEMBRADO,BAJA,ALTA,1,1,5,3
1246,MAYO,1,0,0,-100.266155,20.64541742,932.3333333,836,1864.166667,1739.833333,0.365363,0.0258231,SEMBRADO,BAJA,ALTA,1,1,5,3
1247,MAYO,0,1,0,-100.2596829,20.66959275,1214.166667,1369.666667,1658.666667,2200,0.0944124,-0.140536,PREPARADO,BAJA,ALTA,1,1,5,2
1248,MAYO,0,1,0,-100.2584455,20.6724481,1143,1299.666667,1558.833333,2035,0.0901669,-0.134168,PREPARADO,BAJA,ALTA,1,1,5,2
1249,MAYO,1,0,0,-100.2196841,20.65558565,1169.333333,1245.833333,3140.5,3021.166667,0.430697,0.0241567,SEMBRADO,BAJA,ALTA,1,1,5,3
1250,MAYO,1,0,0,-100.2810147,20.66087996,1169.5,1011.5,3012,1968.666667,0.448288,0.170255,SEMBRADO,BAJA,ALTA,1,1,5,3
1251,MAYO,1,0,0,-100.2817881,20.65992817,1154.166667,970.8333333,3092.833333,1918.166667,0.458847,0.178777,SEMBRADO,BAJA,ALTA,1,1,5,3
1252,MAYO,0,1,0,-100.2788137,20.65748922,1018.166667,1109,1569.333333,2108.166667,0.171117,-0.146704,PREPARADO,BAJA,ALTA,1,1,5,2
1253,MAYO,1,0,0,-100.2339696,20.6817629,1135.166667,1201.833333,2855,2914.666667,0.39365,-0.0159465,SEMBRADO,BAJA,ALTA,1,1,5,3
1254,MAYO,1,0,0,-100.22883,20.68182001,1019,794.1666667,3619.333333,2477.666667,0.62623,0.178606,SEMBRADO,BAJA,ALTA,1,1,5,3
1255,MAYO,1,0,0,-100.2270216,20.67854587,994.8333333,792.1666667,3687.333333,2269.166667,0.625697,0.223476,SEMBRADO,BAJA,ALTA,1,1,5,3
1256,MAYO,1,0,0,-100.228592,20.67826033,1025.666667,844.1666667,3239.666667,2474,0.573618,0.130802,SEMBRADO,BAJA,ALTA,1,1,5,3
1257,MAYO,0,1,0,-100.2450954,20.69629486,881,861,1284.166667,1847.333333,0.191293,-0.183296,PREPARADO,BAJA,ALTA,1,1,5,2
1258,MAYO,1,0,0,-100.3449107,20.74753908,1028.083333,879.8333333,3450.75,2297.333333,0.593223,0.215221,SEMBRADO,BAJA,ALTA,1,1,5,3
1259,MAYO,1,0,0,-100.3462242,20.74622561,1082.666667,940.75,3409.5,2573.416667,0.56147,0.143853,SEMBRADO,BAJA,ALTA,1,1,5,3
1260,MAYO,1,0,0,-100.3562179,20.74508347,988.3333333,877,2900.25,2312.666667,0.517645,0.103008,SEMBRADO,BAJA,ALTA,1,1,5,3
1261,MAYO,1,0,0,-100.3530199,20.74005805,1079.083333,1053.833333,2801.666667,2542.333333,0.442819,0.0443806,SEMBRADO,BAJA,ALTA,1,1,5,3
1262,MAYO,1,0,0,-100.35519,20.73920145,1023.666667,965.9166667,2852.916667,2436.5,0.477707,0.0679229,SEMBRADO,BAJA,ALTA,1,1,5,3
1263,MAYO,1,0,0,-100.3614718,20.75770413,1073.666667,965.5,2863.333333,2317.916667,0.492159,0.112996,SEMBRADO,BAJA,ALTA,1,1,5,3
1264,MAYO,1,0,0,-100.3601012,20.76141609,961.6666667,716.6666667,3255.166667,1861.666667,0.627566,0.266284,SEMBRADO,BAJA,ALTA,1,1,5,3
1265,MAYO,1,0,0,-100.2193639,20.75878196,1078.583333,959.5,3428.166667,2565.333333,0.559754,0.148866,SEMBRADO,BAJA,ALTA,1,1,5,3
